Incident energy ; 
Incident energy ; 
Incident energy ; Computed function
2.3E7 ; 0.0239793
2.4E7 ; 0.0244746
2.5E7 ; 0.0249125
2.6E7 ; 0.0249221
2.7E7 ; 0.0247379
2.8E7 ; 0.0245476
2.9E7 ; 0.0238651
2.999999E7 ; 0.02335841
3.0E7 ; 0.023360639393452
3.000001E7 ; 0.023360633521531338
3.1E7 ; 0.022686078249332997
3.2E7 ; 0.022016022565344
3.3E7 ; 0.021567464395713
3.4E7 ; 0.0211212836204
3.5E7 ; 0.020304664955995005
3.6E7 ; 0.019493309459136
3.7E7 ; 0.018868158353133498
3.8E7 ; 0.01824757005409
3.9E7 ; 0.017476360198351998
4.0E7 ; 0.01671111386454
4.1E7 ; 0.016293785576232
4.2E7 ; 0.015879294905252
4.3E7 ; 0.015325747089606
4.4E7 ; 0.01477602168356
4.5E7 ; 0.014207731026214003
4.6E7 ; 0.013643409393609002
4.7E7 ; 0.013218181598733
4.8E7 ; 0.012795875846052
4.9E7 ; 0.01233170963523
5.0E7 ; 0.011870768480927999
5.1E7 ; 0.011469843274045998
5.2E7 ; 0.011071617830163999
5.3E7 ; 0.010763426739953
5.4E7 ; 0.010457202354498
5.5E7 ; 0.010157384349399001
5.6E7 ; 0.009859454957379998
5.7E7 ; 0.00953137831992
5.8E7 ; 0.00920537254086
5.9E7 ; 0.008946511630305
6.0E7 ; 0.008689220210573998
6.1E7 ; 0.008477189817926998
6.2E7 ; 0.008266366713623999
6.3E7 ; 0.008056754759286
6.4E7 ; 0.007848346144275
6.5E7 ; 0.007641144817608
6.6E7 ; 0.007454446628624801
6.7E7 ; 0.007268758334209402
6.8E7 ; 0.007084072797681602
6.9E7 ; 0.006900396997736399
7.0E7 ; 0.006717724113664
7.1E7 ; 0.006576773465191999
7.2E7 ; 0.0064365291317924
7.3E7 ; 0.006296984708984401
7.4E7 ; 0.006158146481748001
7.5E7 ; 0.006020008284604
7.6E7 ; 0.0058866792456539994
7.7E7 ; 0.005753984579904
7.8E7 ; 0.005621927105388001
7.9E7 ; 0.005490501127678
8.0E7 ; 0.005359709523168
8.1E7 ; 0.00526609957040028
8.2E7 ; 0.0051728841754145605
8.3E7 ; 0.0050800633382108405
8.4E7 ; 0.004987637058789121
8.5E7 ; 0.0048956053371493995
8.6E7 ; 0.00480396571603404
8.7E7 ; 0.00471272315063438
8.8E7 ; 0.00462187514301672
8.9E7 ; 0.00453142169318106
9.0E7 ; 0.0044413628011274
9.1E7 ; 0.00437613231903799
9.2E7 ; 0.004311143239053541
9.3E7 ; 0.004246395561174051
9.4E7 ; 0.00418188928539952
9.5E7 ; 0.00411762441172995
9.6E7 ; 0.00405360094016534
9.7E7 ; 0.00398981887070569
9.8E7 ; 0.003926278203351
9.9E7 ; 0.00386297893810127
1.0E8 ; 0.0037999210749564997
1.02E8 ; 0.0036870631670459604
1.04E8 ; 0.0035749665231291
1.06E8 ; 0.0034636311432059193
1.08E8 ; 0.00335305702727642
1.1E8 ; 0.0032432441753406
1.12E8 ; 0.0031695960559416803
1.14E8 ; 0.0030963818913128396
1.16E8 ; 0.00302360003624666
1.18E8 ; 0.00295125381488154
1.2E8 ; 0.0028793415482865
1.22E8 ; 0.00280647526200786
1.24E8 ; 0.0027340084423421998
1.26E8 ; 0.0026619441395122796
1.28E8 ; 0.0025902793734939
1.3E8 ; 0.0025190170541126997
