Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
2.769801 ; 9.14273E-11
2.810478 ; 8.60984E-11
2.851154 ; 8.12002E-11
2.89183 ; 7.66866E-11
2.946066 ; 7.1203E-11
3.000301 ; 6.62612E-11
3.053515 ; 6.18725E-11
3.10673 ; 5.78835E-11
3.159945 ; 5.42503E-11
3.213159 ; 5.09347E-11
3.266374 ; 4.78986E-11
3.319588 ; 4.51111E-11
3.372803 ; 4.25482E-11
3.426018 ; 4.01885E-11
3.49697 ; 3.7322E-11
3.567923 ; 3.47349E-11
3.638633 ; 3.24027E-11
3.709343 ; 3.02884E-11
3.780053 ; 2.83642E-11
3.850762 ; 2.6608E-11
3.921472 ; 2.50023E-11
3.992182 ; 2.35319E-11
4.062892 ; 2.21815E-11
4.133602 ; 2.09379E-11
4.227881 ; 1.94284E-11
4.322161 ; 1.80705E-11
4.418385 ; 1.68197E-11
4.514609 ; 1.56878E-11
4.610832 ; 1.46614E-11
4.707056 ; 1.37292E-11
4.80328 ; 1.28789E-11
4.899503 ; 1.21015E-11
4.995727 ; 1.13894E-11
5.091951 ; 1.07362E-11
5.188174 ; 1.01358E-11
5.284398 ; 9.5817E-12
5.390827 ; 9.018E-12
5.517667 ; 8.40655E-12
5.644508 ; 7.85388E-12
5.771348 ; 7.35122E-12
5.898188 ; 6.89362E-12
6.025029 ; 6.47607E-12
6.151869 ; 6.09468E-12
6.278709 ; 5.7445E-12
6.405549 ; 5.42275E-12
6.53239 ; 5.1266E-12
6.70151 ; 4.76719E-12
6.864614 ; 4.45443E-12
7.027719 ; 4.17062E-12
7.190823 ; 3.91256E-12
7.353927 ; 3.67748E-12
7.517032 ; 3.4627E-12
7.680136 ; 3.26584E-12
7.84324 ; 3.08512E-12
8.006344 ; 2.91887E-12
8.223817 ; 2.71749E-12
8.441289 ; 2.53588E-12
8.646737 ; 2.3806E-12
8.852185 ; 2.23928E-12
9.057633 ; 2.1106E-12
9.26308 ; 1.99258E-12
9.468528 ; 1.88431E-12
9.673976 ; 1.7848E-12
9.810941 ; 1.72292E-12
10.08487 ; 1.60883E-12
10.3588 ; 1.50603E-12
10.63273 ; 1.4132E-12
10.89152 ; 1.33361E-12
11.23656 ; 1.23815E-12
11.49535 ; 1.17344E-12
11.84039 ; 1.09546E-12
12.01291 ; 1.05953E-12
12.35796 ; 9.93341E-13
12.703 ; 9.33735E-13
13.04805 ; 8.79933E-13
13.3931 ; 8.31264E-13
13.82772 ; 7.76299E-13
14.15369 ; 7.38999E-13
14.58831 ; 6.94122E-13
14.91428 ; 6.63544E-13
15.3489 ; 6.26477E-13
15.78352 ; 5.93106E-13
16.21814 ; 5.62977E-13
16.65277 ; 5.35712E-13
17.14381 ; 5.07909E-13
17.69126 ; 4.80152E-13
18.23872 ; 4.55468E-13
18.78617 ; 4.33458E-13
19.33363 ; 4.13678E-13
19.88108 ; 3.95939E-13
20.42854 ; 3.80002E-13
21.24972 ; 3.59103E-13
21.9393 ; 3.43755E-13
22.62888 ; 3.30288E-13
23.31846 ; 3.18412E-13
24.00804 ; 3.08043E-13
24.69762 ; 2.99027E-13
25.73199 ; 2.87794E-13
26.42157 ; 2.81896E-13
27.06846 ; 2.77171E-13
27.97476 ; 2.72477E-13
28.57896 ; 2.7059E-13
29.18316 ; 2.69966E-13
29.86674 ; 2.71245E-13
30.37943 ; 2.74108E-13
30.72122 ; 2.77239E-13
31.06301 ; 2.81914E-13
31.31936 ; 2.86811E-13
31.5757 ; 2.93324E-13
31.7466 ; 2.98872E-13
31.91749 ; 3.05691E-13
32.11866 ; 3.15874E-13
32.25277 ; 3.24374E-13
32.38687 ; 3.34684E-13
32.52098 ; 3.47338E-13
32.62157 ; 3.58815E-13
32.72215 ; 3.72471E-13
32.82273 ; 3.8888E-13
32.88978 ; 4.01723E-13
32.95684 ; 4.16438E-13
33.03525 ; 4.3656E-13
33.10259 ; 4.56947E-13
33.16992 ; 4.80932E-13
33.21481 ; 4.99354E-13
33.2597 ; 5.20108E-13
33.30459 ; 5.4361E-13
33.34948 ; 5.70375E-13
33.38291 ; 5.92808E-13
33.41635 ; 6.17732E-13
33.44978 ; 6.45538E-13
33.48322 ; 6.76702E-13
33.51665 ; 7.11804E-13
33.55008 ; 7.51558E-13
33.58352 ; 7.96856E-13
33.60859 ; 8.35134E-13
33.62976 ; 8.70786E-13
33.65537 ; 9.18661E-13
33.68098 ; 9.7258E-13
33.70659 ; 1.03367E-12
33.7258 ; 1.08504E-12
33.74501 ; 1.14196E-12
33.76422 ; 1.20536E-12
33.78342 ; 1.27631E-12
33.80263 ; 1.35616E-12
33.82184 ; 1.44659E-12
33.83644 ; 1.52367E-12
33.85104 ; 1.60913E-12
33.86564 ; 1.70434E-12
33.88023 ; 1.81081E-12
33.89483 ; 1.9304E-12
33.90943 ; 2.06528E-12
33.91916 ; 2.16494E-12
33.9289 ; 2.27339E-12
33.93863 ; 2.39158E-12
33.94836 ; 2.52055E-12
33.95809 ; 2.66147E-12
33.96782 ; 2.81559E-12
33.97756 ; 2.98429E-12
33.98922 ; 3.20779E-12
34.00089 ; 3.45712E-12
34.01255 ; 3.73528E-12
34.02422 ; 4.04546E-12
34.03588 ; 4.391E-12
34.04754 ; 4.77536E-12
34.05921 ; 5.20211E-12
34.07087 ; 5.67474E-12
34.08254 ; 6.19671E-12
34.0942 ; 6.7712E-12
34.10198 ; 7.18481E-12
34.11115 ; 7.70539E-12
34.12033 ; 8.26227E-12
34.1295 ; 8.85619E-12
34.13867 ; 9.48755E-12
34.15243 ; 1.05049E-11
34.16619 ; 1.16048E-11
34.18147 ; 1.29176E-11
34.19977 ; 1.46047E-11
34.21807 ; 1.63923E-11
34.2726 ; 2.19372E-11
34.29309 ; 2.39087E-11
34.30845 ; 2.52687E-11
34.32065 ; 2.62499E-11
34.33481 ; 2.72554E-11
34.34896 ; 2.80952E-11
34.36312 ; 2.87485E-11
34.37765 ; 2.92081E-11
34.38882 ; 2.94084E-11
34.4 ; 2.94719E-11
34.41306 ; 2.93713E-11
34.42612 ; 2.90849E-11
34.43483 ; 2.87938E-11
34.44875 ; 2.81695E-11
34.46268 ; 2.73642E-11
34.4766 ; 2.63968E-11
34.49052 ; 2.529E-11
34.50589 ; 2.39361E-11
34.52126 ; 2.24773E-11
34.5868 ; 1.58718E-11
34.60517 ; 1.41135E-11
34.61742 ; 1.30003E-11
34.62966 ; 1.19426E-11
34.64464 ; 1.07316E-11
34.65463 ; 9.97743E-12
34.66462 ; 9.26716E-12
34.67461 ; 8.60086E-12
34.6846 ; 7.97829E-12
34.69459 ; 7.39869E-12
34.70457 ; 6.8609E-12
34.71353 ; 6.41322E-12
34.7254 ; 5.86726E-12
34.73728 ; 5.37289E-12
34.74519 ; 5.07025E-12
34.75311 ; 4.78792E-12
34.76102 ; 4.52481E-12
34.76894 ; 4.27982E-12
34.78081 ; 3.94398E-12
34.79269 ; 3.64295E-12
34.80456 ; 3.37335E-12
34.81644 ; 3.13195E-12
34.82831 ; 2.91578E-12
34.83623 ; 2.78431E-12
34.84626 ; 2.63081E-12
34.8563 ; 2.49071E-12
34.86633 ; 2.36269E-12
34.87637 ; 2.24556E-12
34.8864 ; 2.13822E-12
34.90145 ; 1.99348E-12
34.91651 ; 1.86571E-12
34.93156 ; 1.75243E-12
34.94661 ; 1.65157E-12
34.96166 ; 1.56136E-12
34.97672 ; 1.48033E-12
34.99177 ; 1.40724E-12
35.00989 ; 1.32828E-12
35.02956 ; 1.25219E-12
35.04922 ; 1.18451E-12
35.06888 ; 1.12401E-12
35.08854 ; 1.06963E-12
35.10165 ; 1.03636E-12
35.12787 ; 9.76044E-13
35.15408 ; 9.22872E-13
35.1803 ; 8.75716E-13
35.20652 ; 8.33671E-13
35.23247 ; 7.96369E-13
35.25841 ; 7.62769E-13
35.29301 ; 7.22904E-13
35.32761 ; 6.87831E-13
35.36221 ; 6.56802E-13
35.39681 ; 6.29212E-13
35.43141 ; 6.04566E-13
35.4833 ; 5.72252E-13
35.53434 ; 5.44999E-13
35.58537 ; 5.21427E-13
35.63641 ; 5.00912E-13
35.68745 ; 4.82956E-13
35.73848 ; 4.67162E-13
35.81504 ; 4.46828E-13
35.89159 ; 4.29774E-13
35.96237 ; 4.16355E-13
36.03315 ; 4.04789E-13
36.13932 ; 3.90272E-13
36.24549 ; 3.78487E-13
36.31627 ; 3.71858E-13
36.45783 ; 3.60963E-13
36.59939 ; 3.52576E-13
36.74095 ; 3.46131E-13
36.95329 ; 3.39252E-13
37.16935 ; 3.34866E-13
37.38728 ; 3.32471E-13
37.60521 ; 3.31681E-13
37.87219 ; 3.32565E-13
38.13917 ; 3.35119E-13
38.40615 ; 3.39158E-13
38.67313 ; 3.44594E-13
38.94011 ; 3.51509E-13
39.20709 ; 3.59805E-13
39.47407 ; 3.69576E-13
39.74105 ; 3.80997E-13
39.99968 ; 3.93809E-13
40.25832 ; 4.08564E-13
40.51696 ; 4.2555E-13
40.7756 ; 4.45136E-13
41.03424 ; 4.67781E-13
41.22822 ; 4.87123E-13
41.4222 ; 5.08818E-13
41.61618 ; 5.33245E-13
41.81016 ; 5.6086E-13
41.95646 ; 5.84142E-13
42.10277 ; 6.09862E-13
42.24908 ; 6.38384E-13
42.39539 ; 6.70138E-13
42.5417 ; 7.05655E-13
42.68801 ; 7.45601E-13
42.83432 ; 7.90826E-13
42.94405 ; 8.2887E-13
43.06582 ; 8.7604E-13
43.19362 ; 9.32314E-13
43.27882 ; 9.74517E-13
43.36402 ; 1.02129E-12
43.44922 ; 1.07359E-12
43.53442 ; 1.13279E-12
43.59831 ; 1.1829E-12
43.66221 ; 1.23927E-12
43.71229 ; 1.28901E-12
43.76237 ; 1.34502E-12
43.81245 ; 1.40921E-12
43.85001 ; 1.46445E-12
43.88757 ; 1.52772E-12
43.92513 ; 1.60156E-12
43.95017 ; 1.65837E-12
43.97521 ; 1.72281E-12
44.00025 ; 1.79657E-12
44.02529 ; 1.88167E-12
44.05033 ; 1.98049E-12
44.07274 ; 2.08273E-12
44.09252 ; 2.18553E-12
44.1123 ; 2.30164E-12
44.13207 ; 2.43252E-12
44.15185 ; 2.57949E-12
44.17163 ; 2.74365E-12
44.19141 ; 2.92575E-12
44.21119 ; 3.12603E-12
44.23566 ; 3.39834E-12
44.25024 ; 3.57264E-12
