Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
564.83 ; 1.66901E-10
564.86 ; 1.81359E-10
564.9 ; 1.97765E-10
564.93 ; 2.16468E-10
564.96 ; 2.37936E-10
564.99 ; 2.62716E-10
565.02 ; 2.91522E-10
565.06 ; 3.25255E-10
565.09 ; 3.65091E-10
565.12 ; 4.12561E-10
565.15 ; 4.69691E-10
565.18 ; 5.3922E-10
565.22 ; 6.24861E-10
565.25 ; 7.31828E-10
565.28 ; 8.67337E-10
565.31 ; 1.041949E-9
565.34 ; 1.270907E-9
565.38 ; 1.576526E-9
565.41 ; 1.991672E-9
565.44 ; 2.562715E-9
565.47 ; 3.348117E-9
565.54 ; 5.661809E-9
565.6 ; 7.356222E-9
565.67 ; 5.422561E-9
565.71 ; 4.081745E-9
565.74 ; 3.032078E-9
565.78 ; 2.278705E-9
565.81 ; 1.747858E-9
565.84 ; 1.370529E-9
565.88 ; 1.097195E-9
565.95 ; 7.42054E-10
565.98 ; 6.24153E-10
566.02 ; 5.31657E-10
566.09 ; 3.98225E-10
566.16 ; 3.08797E-10
566.3 ; 2.0064E-10
566.37 ; 1.66599E-10
566.44 ; 1.40494E-10
566.58 ; 1.03732E-10
566.72 ; 7.96785E-11
567.0 ; 5.11829E-11
567.14 ; 4.23475E-11
567.28 ; 3.56132E-11
567.56 ; 2.61944E-11
567.83 ; 2.00685E-11
568.39 ; 1.28531E-11
568.67 ; 1.0624E-11
568.95 ; 8.9287E-12
569.51 ; 6.56066E-12
570.07 ; 5.02349E-12
571.19 ; 3.21544E-12
571.75 ; 2.65764E-12
572.31 ; 2.23343E-12
573.42 ; 1.64142E-12
574.54 ; 1.25734E-12
576.78 ; 8.05917E-13
577.89 ; 6.66742E-13
579.01 ; 5.60881E-13
581.25 ; 4.13255E-13
583.48 ; 3.17511E-13
587.95 ; 2.05033E-13
590.19 ; 1.70361E-13
592.42 ; 1.44012E-13
596.89 ; 1.0725E-13
601.36 ; 8.34151E-14
610.3 ; 5.53897E-14
614.77 ; 4.67433E-14
619.24 ; 4.0164E-14
628.18 ; 3.09697E-14
637.13 ; 2.49872E-14
655.01 ; 1.79127E-14
672.89 ; 1.40307E-14
690.77 ; 1.16627E-14
708.65 ; 1.01082E-14
744.41 ; 8.25919E-15
780.17 ; 7.26039E-15
815.94 ; 6.68929E-15
851.7 ; 6.37003E-15
923.22 ; 6.19221E-15
994.75 ; 6.44232E-15
1066.3 ; 7.07388E-15
1137.8 ; 8.15564E-15
1209.3 ; 9.87861E-15
1280.8 ; 1.26409E-14
1316.6 ; 1.46475E-14
1352.4 ; 1.72972E-14
1388.1 ; 2.08846E-14
1423.9 ; 2.58992E-14
1459.7 ; 3.32008E-14
1495.4 ; 4.44184E-14
1513.3 ; 5.24345E-14
1531.2 ; 6.2953E-14
1549.1 ; 7.71381E-14
1566.9 ; 9.6921E-14
1584.8 ; 1.25708E-13
1602.7 ; 1.6993E-13
1611.7 ; 2.01547E-13
1620.6 ; 2.43055E-13
1629.5 ; 2.99053E-13
1638.5 ; 3.77188E-13
1647.4 ; 4.90895E-13
1656.4 ; 6.65584E-13
1660.8 ; 7.90482E-13
1665.3 ; 9.54289E-13
1667.5 ; 1.05603E-12
1669.8 ; 1.17508E-12
1670.9 ; 1.24229E-12
1672.0 ; 1.31554E-12
1673.1 ; 1.39535E-12
1673.7 ; 1.43806E-12
1674.2 ; 1.48276E-12
1674.5 ; 1.50585E-12
1674.8 ; 1.52951E-12
1675.1 ; 1.55369E-12
1675.2 ; 1.56611E-12
1675.4 ; 1.57858E-12
1675.5 ; 1.59119E-12
1675.6 ; 1.59762E-12
